--- Log Capture Start: 20260227_222209 ---
02-27 22:16:15.543 D/BleProximity: 📶 RSSI: -44
02-27 22:16:15.849 D/BleProximity: 📶 RSSI: -44
02-27 22:16:16.156 D/BleProximity: 📶 RSSI: -44
02-27 22:16:16.462 D/BleProximity: 📶 RSSI: -44
02-27 22:16:16.769 D/BleProximity: 📶 RSSI: -43
02-27 22:16:17.072 D/BleProximity: 📶 RSSI: -44
02-27 22:16:17.380 D/BleProximity: 📶 RSSI: -44
02-27 22:16:17.686 D/BleProximity: 📶 RSSI: -43
02-27 22:16:17.993 D/BleProximity: 📶 RSSI: -44
02-27 22:16:18.296 D/BleProximity: 📶 RSSI: -44
02-27 22:16:18.603 D/BleProximity: 📶 RSSI: -45
02-27 22:16:18.906 D/BleProximity: 📶 RSSI: -44
02-27 22:16:19.209 D/BleProximity: 📶 RSSI: -44
02-27 22:16:19.513 D/BleProximity: 📶 RSSI: -44
02-27 22:16:19.817 D/BleProximity: 📶 RSSI: -44
02-27 22:16:20.120 D/BleProximity: 📶 RSSI: -44
02-27 22:16:20.424 D/BleProximity: 📶 RSSI: -46
02-27 22:16:20.731 D/BleProximity: 📶 RSSI: -46
02-27 22:16:21.037 D/BleProximity: 📶 RSSI: -44
02-27 22:16:21.343 D/BleProximity: 📶 RSSI: -45
02-27 22:16:21.650 D/BleProximity: 📶 RSSI: -46
02-27 22:16:21.953 D/BleProximity: 📶 RSSI: -44
02-27 22:16:22.258 D/BleProximity: 📶 RSSI: -44
02-27 22:16:22.565 D/BleProximity: 📶 RSSI: -45
02-27 22:16:22.870 D/BleProximity: 📶 RSSI: -45
02-27 22:16:23.176 D/BleProximity: 📶 RSSI: -44
02-27 22:16:23.480 D/BleProximity: 📶 RSSI: -45
02-27 22:16:23.786 D/BleProximity: 📶 RSSI: -46
02-27 22:16:24.090 D/BleProximity: 📶 RSSI: -45
02-27 22:16:24.393 D/BleProximity: 📶 RSSI: -45
02-27 22:16:24.700 D/BleProximity: 📶 RSSI: -45
